Customer_ID,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code,Latitude,Longitude,Population,Quarter,Referred_a_friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Score,CLTV,Churn_Category,Churn_Reason
0125-LZQXK,Male,42,No,No,No,No,0,United States,California,Big Oak Flat,95305,37.81858826,-120.2569962,167,3,No,0,15,Offer D,Yes,45.91999817,No,Fiber Optic,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.3499985,1553.949951,0,0,688.7999878,2242.75,2,Churned,Yes,91,3025,Attitude,Attitude of service provider
0128-MKWSG,Female,51,No,No,No,Yes,2,United States,California,Stevenson Ranch,91381,34.36415482,-118.6155853,9937,3,No,0,26,None,No,0,No,DSL,19,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.79999924,1147,0,0,0,1147,4,Stayed,No,45,3287,Others,Others
0129-KPTWJ,Male,39,No,No,Yes,No,0,United States,California,North Highlands,95660,38.67129517,-121.3882523,32202,3,Yes,9,72,None,Yes,33.22000122,No,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65000153,6747.350098,0,0,2391.840088,9139.19043,3,Stayed,No,20,5943,Others,Others
0129-QMPDR,Male,64,No,No,Yes,No,0,United States,California,La Puente,91746,34.03898239,-117.9913712,30802,3,Yes,1,44,None,Yes,27.39999962,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.5,865.0499878,0,0,1205.599976,2070.649902,3,Stayed,No,59,3093,Others,Others
0130-SXOUN,Male,55,No,No,No,No,0,United States,California,Glenhaven,95443,39.04524612,-122.7431793,175,3,No,0,66,Offer A,Yes,48.77999878,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.40000153,5976.899902,36.02000046,40,3219.47998,9200.360352,3,Stayed,No,49,4889,Others,Others
0133-BMFZO,Female,40,No,No,No,No,0,United States,California,Alhambra,91803,34.07473755,-118.1459579,30635,3,No,0,2,None,Yes,36.81000137,No,Fiber Optic,16,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.6499939,0,0,73.62000275,255.2700043,2,Churned,Yes,94,3529,Competitor,Competitor offered higher download speeds
0134-XWXCE,Female,76,No,Yes,No,No,0,United States,California,Santa Monica,90403,34.03152847,-118.4911575,23559,3,No,0,44,None,Yes,7.71999979,No,DSL,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.84999847,3268.050049,17.90999985,0,339.6799927,3589.820068,5,Stayed,No,71,3253,Others,Others
0135-NMXAP,Female,57,No,No,No,No,0,United States,California,Lodi,95240,38.12354279,-121.1590805,45755,3,No,0,12,Offer D,Yes,14.38000011,Yes,Fiber Optic,6,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.400024,0,0,172.5599976,1224.959961,3,Churned,Yes,90,5671,Attitude,Attitude of support person
0136-IFMYD,Male,71,No,Yes,Yes,No,0,United States,California,Los Angeles,90001,33.97361755,-118.2490234,54492,3,Yes,1,69,None,Yes,18.40999985,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.9499969,7634.25,0,0,1270.290039,8904.540039,5,Stayed,No,63,4297,Others,Others
0137-OCGAB,Female,25,Yes,No,No,No,0,United States,California,Fairfield,94533,38.28713608,-122.0271072,77683,3,No,0,1,Offer E,Yes,1.230000019,Yes,Fiber Optic,69,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.19999695,80.19999695,0,0,1.230000019,81.43000031,3,Churned,Yes,90,3056,Price,Lack of affordable download/upload speed
0137-UDEUO,Female,24,Yes,No,No,No,0,United States,California,Stockton,95204,37.97449875,-121.3195648,30476,3,No,0,3,Offer E,Yes,25.75,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85000038,63.75,0,0,77.25,141,1,Churned,Yes,95,3398,Price,Long distance charges
0141-YEAYS,Female,77,No,Yes,No,No,0,United States,California,Fallbrook,92028,33.36257553,-117.2996445,42239,3,No,0,27,None,Yes,2.970000029,Yes,Fiber Optic,4,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.44999695,2401.050049,0,0,80.19000244,2481.23999,4,Stayed,No,77,5990,Others,Others
0142-GVYSN,Male,57,No,No,No,No,0,United States,California,Randsburg,93554,35.40572357,-117.7733536,117,3,No,0,26,Offer C,Yes,13.34000015,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.29999924,511.25,0,0,346.8399963,858.0900269,5,Stayed,No,68,5712,Others,Others
0147-ESWWR,Female,73,No,Yes,Yes,No,0,United States,California,Atascadero,93422,35.45391083,-120.6946106,29539,3,Yes,9,39,None,Yes,20.14999962,Yes,Fiber Optic,21,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.149902,0,0,785.8499756,4735,4,Stayed,No,77,3172,Others,Others
0148-DCDOS,Male,41,No,No,No,No,0,United States,California,Planada,95365,37.32972336,-120.3063965,4150,3,No,0,25,None,Yes,34.88000107,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.69999695,2362.100098,0,0,872,3234.100098,1,Churned,Yes,82,5641,Competitor,Competitor had better devices
0151-ONTOV,Female,43,No,No,No,No,0,United States,California,Moorpark,93021,34.31294632,-118.8581696,32984,3,No,0,1,Offer E,Yes,39.81000137,No,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.90000153,70.90000153,0,0,39.81000137,110.7099991,1,Churned,Yes,78,4739,Competitor,Competitor had better devices
0156-FVPTA,Male,48,No,No,Yes,No,0,United States,California,Solvang,93463,34.62439728,-120.1378784,7958,3,Yes,1,22,Offer D,Yes,27.23999977,No,DSL,21,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.20000076,1152.699951,0,0,599.2800293,1751.97998,2,Churned,Yes,87,5102,Attitude,Attitude of service provider
0164-APGRB,Female,56,No,No,No,No,0,United States,California,Calistoga,94515,38.6296196,-122.5932159,7384,3,No,0,72,Offer A,Yes,48.36999893,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9000015,8496.700195,0,0,3482.639893,11979.33984,4,Stayed,No,69,4589,Others,Others
0164-XAIRP,Female,51,No,No,No,No,0,United States,California,La Mirada,90638,33.9020462,-118.0089645,47568,3,No,0,24,None,Yes,10.64000034,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.54999924,470.2000122,0,0,255.3600006,725.5599976,5,Stayed,No,34,2511,Others,Others
0168-XZKBB,Female,34,No,No,Yes,No,0,United States,California,Boron,93516,34.95703125,-117.7304535,2241,3,Yes,8,19,None,Yes,7.840000153,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.84999847,1564.400024,0,0,148.9600067,1713.359985,5,Stayed,No,64,5072,Others,Others
0174-QRVVY,Male,21,Yes,No,Yes,Yes,2,United States,California,San Marcos,92078,33.11902618,-117.1660385,6760,3,Yes,2,71,None,Yes,9.199999809,Yes,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35000038,1847.550049,0,0,653.2000122,2500.75,5,Stayed,No,68,5747,Others,Others
0177-PXBAT,Male,78,No,Yes,Yes,No,0,United States,California,Desert Center,92239,33.88960648,-115.2570114,964,3,Yes,7,33,None,Yes,25.14999962,Yes,Fiber Optic,20,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9000015,3694.699951,0,0,829.9500122,4524.649902,3,Stayed,No,59,5655,Others,Others
0178-SZBHO,Male,54,No,No,Yes,Yes,1,United States,California,Tuolumne,95379,37.93976974,-120.1880035,3979,3,Yes,7,47,None,Yes,1.090000033,Yes,Fiber Optic,13,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.19999695,4017.449951,0,0,51.22999954,4068.679932,3,Stayed,No,76,3760,Others,Others
0181-RITDD,Male,42,No,No,Yes,Yes,3,United States,California,San Diego,92120,32.80786514,-117.0609894,25569,3,Yes,2,62,None,Yes,1.75999999,No,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.1500015,6825.649902,0,0,109.1200027,6934.77002,4,Stayed,No,43,5298,Others,Others
0186-CAERR,Male,22,Yes,No,No,No,0,United States,California,Auburn,95603,38.91287994,-121.0827637,24944,3,No,0,71,None,Yes,2.880000114,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3000031,8309.549805,0,0,204.4799957,8514.030273,4,Stayed,No,59,4644,Others,Others
0187-QSXOE,Male,71,No,Yes,Yes,No,0,United States,California,Fresno,93725,36.62363052,-119.7413254,21010,3,Yes,8,7,None,Yes,41.97000122,No,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89,605.4500122,0,0,293.7900085,899.2399902,4,Stayed,No,36,5711,Others,Others
0187-WZNAB,Female,56,No,No,Yes,Yes,2,United States,California,Del Rey,93616,36.65746307,-119.5952911,1965,3,Yes,6,27,Offer C,Yes,46.65999985,No,Fiber Optic,28,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.40000153,1972.349976,0,0,1259.819946,3232.169922,3,Stayed,No,57,4331,Others,Others
0191-EQUUH,Female,32,No,No,No,Yes,3,United States,California,Landers,92285,34.34173584,-116.5394135,2182,3,No,0,25,Offer C,No,0,No,Cable,75,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.04999924,844.4500122,0,0,0,844.4500122,4,Stayed,No,69,2754,Others,Others
0191-ZHSKZ,Male,80,No,Yes,No,No,0,United States,California,Hawthorne,90250,33.91477585,-118.3480835,93315,3,No,0,30,None,Yes,38.61000061,No,DSL,5,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.300049,0,0,1158.300049,3269.600098,4,Stayed,No,55,3033,Others,Others
0193-ESZXP,Female,73,No,Yes,Yes,No,0,United States,California,Oceano,93445,35.0596962,-120.604744,7435,3,Yes,1,58,None,Yes,16.94000053,No,Fiber Optic,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0,0,982.5200195,7188.02002,1,Churned,Yes,91,5067,Attitude,Attitude of support person
0195-IESCP,Male,26,Yes,No,Yes,No,0,United States,California,Armona,93202,36.315979,-119.7108536,2872,3,Yes,1,10,Offer D,Yes,2.019999981,Yes,Fiber Optic,82,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,855.2999878,0,100,20.20000076,975.5,3,Churned,Yes,75,3573,Competitor,Competitor offered more data
0196-JTUQI,Female,59,No,No,No,No,0,United States,California,Clarksburg,95612,38.38464737,-121.5786972,1417,3,No,0,9,None,Yes,9.270000458,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.19999695,633.8499756,0,0,83.43000031,717.2800293,5,Stayed,No,68,5841,Others,Others
0196-VULGZ,Female,78,No,Yes,Yes,No,0,United States,California,Irvine,92620,33.71613693,-117.7525711,26419,3,Yes,1,6,None,Yes,28.70999908,Yes,Fiber Optic,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.34999847,474.8999939,0,0,172.2599945,647.1599731,3,Churned,Yes,77,5721,Other,Deceased
0197-PNKNK,Female,47,No,No,Yes,Yes,1,United States,California,Scotts Valley,95066,37.07017517,-122.0100784,14574,3,Yes,7,69,None,Yes,38.91999817,Yes,Fiber Optic,16,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.44999695,5848.600098,0,40,2685.47998,8574.080078,3,Stayed,No,49,5629,Others,Others
0201-MIBOL,Female,68,No,Yes,No,No,0,United States,California,Salida,95368,37.71315384,-121.0873871,12466,3,No,0,66,None,Yes,10.44999981,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4000015,6471.850098,0,0,689.7000122,7161.549805,3,Stayed,No,69,4861,Others,Others
0201-OAMXR,Female,30,No,No,No,No,0,United States,California,Mckinleyville,95519,40.9650116,-124.0152588,15921,3,No,0,70,Offer A,Yes,10.21000004,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.5500031,8127.600098,0,0,714.7000122,8842.299805,1,Churned,Yes,87,4838,Dissatisfaction,Network reliability
0203-HHYIJ,Male,62,No,No,No,No,0,United States,California,Atherton,94027,37.45492554,-122.2031708,6876,3,No,0,25,Offer C,Yes,5.570000172,Yes,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.29999924,676.3499756,0,0,139.25,815.5999756,3,Churned,Yes,79,3779,Price,Long distance charges
0206-OYVOC,Female,52,No,No,Yes,Yes,2,United States,California,Huntington Beach,92649,33.7219162,-118.0432358,32304,3,Yes,1,46,Offer B,Yes,24.32999992,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.25,864.2000122,0,0,1119.180054,1983.380005,5,Stayed,No,77,5596,Others,Others
0206-TBWLC,Female,63,No,No,Yes,No,0,United States,California,Calimesa,92320,33.98278809,-117.0576248,7334,3,Yes,7,54,Offer B,Yes,11.39999962,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114.6500015,6049.5,0,0,615.5999756,6665.100098,4,Stayed,No,67,4488,Others,Others
0207-MDKNV,Female,54,No,No,No,No,0,United States,California,Daly City,94014,37.69156265,-122.4452057,47453,3,No,0,15,None,Yes,22.38999939,No,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.0999985,1582.75,0,0,335.8500061,1918.599976,1,Churned,Yes,84,2122,Competitor,Competitor made better offer
0208-BPQEJ,Female,48,No,No,Yes,Yes,1,United States,California,Middletown,95461,38.78744507,-122.5867462,7789,3,No,0,12,Offer D,Yes,8.25,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.39999962,198.1000061,0,0,99,297.1000061,3,Stayed,No,29,3713,Others,Others
0212-ISBBF,Female,51,No,No,No,No,0,United States,California,Berkeley,94705,37.85889816,-122.240509,12448,3,No,0,22,None,No,0,No,Cable,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.34999847,1098.849976,0,0,0,1098.849976,3,Stayed,No,73,2875,Others,Others
0214-JHPFW,Female,22,Yes,No,Yes,No,0,United States,California,Lost Hills,93249,35.63771439,-119.8930664,2502,3,Yes,9,70,None,No,0,No,Cable,85,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.79999924,4039.300049,1.00999999,0,0,4038.290039,4,Stayed,No,42,5640,Others,Others
0215-BQKGS,Male,52,No,No,No,No,0,United States,California,Garden Grove,92844,33.76647568,-117.9697952,23481,3,No,0,30,Offer C,Yes,24.72999954,No,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84.30000305,2438.600098,0,130,741.9000244,3310.5,4,Stayed,No,66,5393,Others,Others
0218-QNVAS,Male,22,Yes,No,Yes,Yes,1,United States,California,Indio,92203,33.75293732,-116.2300568,2743,3,Yes,1,71,Offer A,Yes,28.34000015,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100.5500031,7113.75,16.98999977,0,2012.140015,9108.900391,5,Stayed,No,37,5876,Others,Others
0219-QAERP,Male,33,No,No,Yes,No,0,United States,California,Oxnard,93033,34.15662766,-119.117218,77791,3,Yes,2,30,None,Yes,9.81000042,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.79999924,576.6500244,0,0,294.2999878,870.9500122,5,Stayed,No,74,4006,Others,Others
0219-YTZUE,Male,26,Yes,No,Yes,No,0,United States,California,San Diego,92122,32.85723114,-117.2097702,34902,3,Yes,5,4,Offer E,Yes,28.77000046,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.80000305,371.8999939,0,0,115.0800018,486.980011,3,Churned,Yes,73,4939,Competitor,Competitor made better offer
0220-EBGCE,Male,58,No,No,No,No,0,United States,California,Escondido,92027,33.14126587,-116.9672241,48690,3,No,0,2,Offer E,Yes,14.14000034,No,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.84999847,167.3000031,0,0,28.28000069,195.5800018,1,Churned,Yes,67,3273,Competitor,Competitor made better offer
0221-NAUXK,Male,22,Yes,No,No,Yes,1,United States,California,Moreno Valley,92553,33.92314911,-117.2449341,61205,3,No,0,10,None,Yes,7.860000134,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.95000076,219.5,0,0,78.59999847,298.1000061,5,Stayed,No,48,3044,Others,Others
0221-WMXNQ,Male,66,No,Yes,No,No,0,United States,California,Chino,91710,33.99064636,-117.6630249,75319,3,No,0,4,Offer E,Yes,36.40000153,No,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.34999847,273.3999939,0,0,145.6000061,419,3,Stayed,No,40,4033,Others,Others
0222-CNVPT,Male,69,No,Yes,No,No,0,United States,California,Sacramento,95820,38.53507996,-121.4441452,37031,3,No,0,52,Offer B,No,0,No,DSL,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48.79999924,2555.050049,0,0,0,2555.050049,3,Stayed,No,67,4865,Others,Others
0224-HJAPT,Male,25,Yes,No,No,No,0,United States,California,San Diego,92117,32.82508469,-117.1994247,51213,3,No,0,5,None,Yes,22.01000023,Yes,Cable,85,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15000153,223.1499939,0,0,110.0500031,333.2000122,2,Churned,Yes,82,2857,Competitor,Competitor made better offer
0224-NIJLP,Male,30,No,No,Yes,Yes,3,United States,California,Turlock,95380,37.47439575,-120.8759155,40545,3,Yes,1,8,Offer E,Yes,2.869999886,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.14999962,165.5,0,0,22.95999908,188.4600067,4,Stayed,No,32,3899,Others,Others
0228-MAUWC,Male,40,No,No,No,No,0,United States,California,Los Gatos,95033,37.1601944,-121.94561,10172,3,No,0,19,Offer D,Yes,11.85000038,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.54999924,1144.599976,0,0,225.1499939,1369.75,4,Stayed,No,39,3949,Others,Others
0229-LFJAF,Male,53,No,No,No,No,0,United States,California,Clovis,93611,36.91765213,-119.5937576,46858,3,No,0,72,Offer A,Yes,3.660000086,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65000153,4908.25,0,0,263.519989,5171.77002,5,Stayed,No,32,4262,Others,Others
0230-UBYPQ,Male,76,No,Yes,Yes,No,0,United States,California,Hyampom,96046,40.64802551,-123.4650879,268,3,Yes,2,63,Offer B,No,0,No,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36.09999847,2298.899902,0,0,0,2298.899902,3,Stayed,No,48,5089,Others,Others
0230-WEQUW,Male,38,No,No,Yes,No,0,United States,California,Woodland Hills,91364,34.1537323,-118.5934067,25988,3,Yes,1,66,None,No,0,No,DSL,29,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56.59999847,3789.199951,0,0,0,3789.199951,4,Stayed,No,77,5500,Others,Others
0231-LXVAP,Male,23,Yes,No,No,No,0,United States,California,Temecula,92592,33.50725555,-117.0294724,46171,3,No,0,1,None,Yes,44.56000137,No,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.90000153,75.90000153,0,0,44.56000137,120.4599991,3,Churned,Yes,66,3389,Competitor,Competitor made better offer
0233-FTHAV,Female,24,Yes,No,No,No,0,United States,California,Livingston,95334,37.36198807,-120.7483902,12672,3,No,0,60,None,Yes,15.28999996,Yes,Fiber Optic,48,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.19999695,4765,0,0,917.4000244,5682.399902,3,Stayed,No,49,5687,Others,Others
0234-TEVTT,Female,43,No,No,Yes,Yes,3,United States,California,Tulare,93274,36.18547058,-119.3752441,56101,3,Yes,3,48,None,No,0,No,DSL,22,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45,2196.300049,0,0,0,2196.300049,3,Stayed,No,21,5269,Others,Others
0235-KGSLC,Female,45,No,No,No,No,0,United States,California,Buellton,93427,34.63136292,-120.2382202,4644,3,No,0,1,Offer E,Yes,33.34000015,No,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55000305,85.55000305,0,0,33.34000015,118.8899994,2,Churned,Yes,86,3967,Other,Moved
0236-HFWSV,Male,49,No,No,No,No,0,United States,California,Palmdale,93552,34.55771255,-118.0294418,25370,3,No,0,15,None,Yes,48.93000031,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.34999847,1444.650024,0,0,733.9500122,2178.600098,1,Churned,Yes,77,5264,Competitor,Competitor had better devices
0237-YFUTL,Female,62,No,No,Yes,No,0,United States,California,Midway City,92655,33.74443817,-117.985878,8660,3,Yes,4,50,Offer B,Yes,34.56999969,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.6500015,5405.799805,0,0,1728.5,7134.299805,3,Stayed,No,21,4676,Others,Others
0238-WHBIQ,Male,25,Yes,No,Yes,Yes,1,United States,California,Folsom,95630,38.67263794,-121.1473999,51855,3,Yes,10,72,Offer A,Yes,33.75,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.69999695,6339.299805,0,0,2430,8769.299805,3,Stayed,No,50,4193,Others,Others
0239-OXEXL,Female,37,No,No,No,No,0,United States,California,Oakland,94619,37.78718567,-122.1463318,24518,3,No,0,46,None,Yes,43.27000046,Yes,Fiber Optic,21,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,3847.600098,0,100,1990.420044,5938.02002,4,Stayed,No,49,3509,Others,Others
0244-LGNFY,Female,35,No,No,Yes,Yes,1,United States,California,San Anselmo,94960,37.99272156,-122.5750275,16849,3,Yes,4,72,None,Yes,30,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65000153,6733,0,0,2160,8893,4,Stayed,No,75,6342,Others,Others
0248-PGHBZ,Female,69,No,Yes,No,No,0,United States,California,San Clemente,92672,33.42948914,-117.6094284,34946,3,No,0,67,Offer A,Yes,2.569999933,No,Fiber Optic,21,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.44999695,6140.850098,0,0,172.1900024,6313.040039,4,Stayed,No,80,5857,Others,Others
0253-ZTEOB,Female,44,No,No,Yes,Yes,1,United States,California,Los Angeles,90004,34.07625961,-118.3107147,67852,3,Yes,5,48,None,Yes,8.93999958,Yes,DSL,27,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65000153,3870.300049,0,0,429.1199951,4299.419922,4,Stayed,No,50,3246,Others,Others
0254-FNMCI,Female,19,Yes,No,No,No,0,United States,California,Downey,90241,33.94088364,-118.1286316,40152,3,No,0,72,None,Yes,41.90999985,No,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9000015,7624.200195,0,0,3017.52002,10641.71973,4,Stayed,No,37,5234,Others,Others
0254-KCJGT,Male,64,No,No,Yes,No,0,United States,California,Bodega Bay,94923,38.37716675,-123.0379562,1785,3,Yes,6,52,Offer B,Yes,41.34000015,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.40000153,4354.450195,0,0,2149.679932,6504.129883,4,Stayed,No,64,4628,Others,Others
0254-WWRKD,Female,44,No,No,Yes,Yes,3,United States,California,Challenge,95925,39.4617691,-121.1958237,262,3,Yes,1,67,Offer A,Yes,46.90000153,No,Cable,28,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.54999924,3431.75,0,0,3142.300049,6574.049805,5,Stayed,No,51,5122,Others,Others
0256-LTHVJ,Female,58,No,No,Yes,No,0,United States,California,Ludlow,92338,34.70276642,-116.0933762,23,3,Yes,1,28,Offer C,Yes,16.85000038,No,Fiber Optic,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05000305,2227.100098,0,0,471.7999878,2698.899902,1,Churned,Yes,91,5201,Competitor,Competitor had better devices
0257-KXZGU,Female,29,Yes,No,Yes,Yes,1,United States,California,Santa Clara,95051,37.34812927,-121.9846878,52986,3,Yes,9,32,Offer C,Yes,33.27999878,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45000076,2045.550049,0,0,1064.959961,3110.51001,3,Stayed,No,74,5442,Others,Others
0257-ZESQC,Female,80,No,Yes,Yes,No,0,United States,California,Perris,92571,33.82828903,-117.2016678,26357,3,Yes,2,27,None,Yes,7.019999981,No,Cable,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.19999695,1929.349976,0,0,189.5399933,2118.889893,1,Churned,Yes,91,4517,Attitude,Attitude of support person
